,category,title,cash_price,store,link,created_at
111,monitores,Monitor 24 MSI Optix G241 FHD IPS 144Hz,230109.0,venex,https://www.venex.com.ar//monitores/monitor-24-msi-optix-g241-fhd-ips-144hz.html,2023-08-28 13:20:36
112,monitores,Monitor 24 Led Viewsonic VX2458-MHD 144HZ 1Ms,234719.0,venex,https://www.venex.com.ar//monitores/monitor-24-led-viewsonic-vx2458-mhd-144hz-1ms.html,2023-08-28 13:20:36
113,monitores,Monitor 27 AOC G2790VX 144Hz Freesync,239990.0,venex,https://www.venex.com.ar//monitores/monitor-27-aoc-g2790vx-144hz-freesync.html,2023-08-28 13:20:36
114,monitores,Monitor 25 Samsung Led Oddyssey G4 240Hz,249999.0,venex,https://www.venex.com.ar//monitores/monitor-25-samsung-led-oddyssey-g4-240hz.html,2023-08-28 13:20:36
115,monitores,Monitor 27 Samsung LED Oddyssey G3 FHD 144Hz,249999.0,venex,https://www.venex.com.ar//monitores/monitor-27-samsung-led-oddyssey-g3-fhd-144hz.html,2023-08-28 13:20:36
116,monitores,Monitor 29 LG 29WQ600-B IPS WFHD 75Hz Ultrawide,260799.0,venex,https://www.venex.com.ar//monitores/monitor-29-lg-29wq600-b-ips-wfhd-75hz-ultrawide.html,2023-08-28 13:20:36
117,monitores,Monitor 32 Samsung LED Flat Smart Tv M5,260799.0,venex,https://www.venex.com.ar//monitores/monitor-32-samsung-led-flat-smart-tv-m5.html,2023-08-28 13:20:36
118,monitores,Monitor 27 Viewsonic Omni Curvo FHD 1Ms 165Hz,268459.0,venex,https://www.venex.com.ar//monitores/monitor-27-viewsonic-omni-curvo-fhd-1ms-165hz.html,2023-08-28 13:20:36
119,monitores,"Monitor 27"" LED LG 27GL650F FHD IPS 144HZ",270269.0,venex,https://www.venex.com.ar//monitores/monitor-27-led-lg-27gl650f.html,2023-08-28 13:20:36
120,monitores,Monitor 27 AOC C27G2ZE/BK 240Hz Curvo,274990.0,venex,https://www.venex.com.ar//monitores/monitor-27-aoc-c27g2ze-bk-240hz-curvo.html,2023-08-28 13:20:36
121,monitores,Monitor 27 Gigabyte G27F 2 IPS FHD 1Ms 175Hz,274990.0,venex,https://www.venex.com.ar//monitores/monitor-27-gigabyte-g27f-fhd-144hz.html,2023-08-28 13:20:36
122,monitores,Monitor 32 LED Samsung T550 Curvo FHD 1000R 75Hz,279999.0,venex,https://www.venex.com.ar//monitores/monitor-32-led-samsung-t550-curvo-fhd-1000r.html,2023-08-28 13:20:36
123,monitores,Monitor 27 Gigabyte G27FC-Sa VA FHD 165Hz,284990.0,venex,https://www.venex.com.ar//monitores/monitor-27-gigabyte-g27fc-sa-fhd-144hz-ips.html,2023-08-28 13:20:36
124,monitores,Monitor 27 Gigabyte M27F A FHD KVM HDR 165Hz,290990.0,venex,https://www.venex.com.ar//monitores/monitor-27-gigabyte-m27f-a-fhd-kvm-hdr-165hz.html,2023-08-28 13:20:36
125,monitores,Monitor 27 MSI Optix G2712 FHD IPS 170Hz,291469.0,venex,https://www.venex.com.ar//monitores/monitor-27-msi-optix-g2712-fhd-ips-170hz.html,2023-08-28 13:20:36
126,monitores,Monitor Viewsonic 24 VG2455 Superclear,299139.0,venex,https://www.venex.com.ar//monitores/monitor-viewsonic-24-vg2455-superclear.html,2023-08-28 13:20:36
127,monitores,Monitor 27 Samsung Led Oddyssey G4 240Hz,299999.0,venex,https://www.venex.com.ar//monitores/monitor-27-samsung-led-oddyssey-g4-240hz.html,2023-08-28 13:20:36
128,monitores,Monitor 27 Led LG 27UL500-W 4K UHD Freesync IPS 10 BIT 60Hz,306069.0,venex,https://www.venex.com.ar//monitores/monitor-27-led-lg-27ul500-w-4k-uhd-freesync-60hz.html,2023-08-28 13:20:36
129,monitores,Monitor 24 Led Viewsonic XG2405 1Ms 144Hz,306819.0,venex,https://www.venex.com.ar//monitores/monitor-24-led-viewsonic-xg2405-1ms-144hz.html,2023-08-28 13:20:36
130,monitores,Monitor 27 MSI Optix G271C Curvo VA 165Hz,306819.0,venex,https://www.venex.com.ar//monitores/monitor-27-msi-optix-g271c-curvo-va-165hz.html,2023-08-28 13:20:36
131,monitores,Monitor 24 Viewsonic Omni XG2431 HDR400 240hz FHD,308359.0,venex,https://www.venex.com.ar//monitores/monitor-24-viewsonic-omini-xg2431-hdr400.html,2023-08-28 13:20:36
132,monitores,Monitor 27 Viewsonic Omni Vx2718-2KPC-MHD Curvo 1440P 165Hz QHD,329839.0,venex,https://www.venex.com.ar//monitores/monitor-27-viewsonic-omini-curvo-1440p-165hz.html,2023-08-28 13:20:36
133,monitores,Monitor 27 Viewsonic XG2705 IPS 144hz 1ms,337499.0,venex,https://www.venex.com.ar//monitores/monitor-27-viewsonic-xg2705-ips-144hz-1ms.html,2023-08-28 13:20:36
134,monitores,Monitor 34 LG 34WP500-B IPS WFHD 75Hz Ultrawide HDR10,346499.0,venex,https://www.venex.com.ar//monitores/monitor-34-lg-34wp500-b-ips-wfhd-75hz-ultrawide-hdr10.html,2023-08-28 13:20:36
135,monitores,Monitor 27 LED LG 27GP750-B WIDE 240Hz IPS 1ms,354579.0,venex,https://www.venex.com.ar//monitores/monitor-27-led-lg-27gp750-b-wide.html,2023-08-28 13:20:36
136,monitores,Monitor 24 Dell P2422HE FHD USB C,360509.0,venex,https://www.venex.com.ar//monitores/monitor-24-dell-p2422he-fhd-usb-c.html,2023-08-28 13:20:36
137,monitores,Monitor 27 Samsung Viewfinity S6 IPS QHD 75Hz USB-C,377999.0,venex,https://www.venex.com.ar//monitores/monitor-27-samsung-viewfinity-s6-ips-qhd-75hz-usb-c.html,2023-08-28 13:20:36
138,monitores,Monitor 27 Zowie XL2731K LED,398859.0,venex,https://www.venex.com.ar//monitores/monitor-27-zowie-xl2731k-led.html,2023-08-28 13:20:36
139,monitores,Monitor 32 Led Samsung LS32AG550ELX Curvo Gamer 165Hz,398999.0,venex,https://www.venex.com.ar//monitores/monitor-32-led-samsung-ls32ag550elx-curvo-gamer-165hz.html,2023-08-28 13:20:36
140,monitores,Monitor 25 Viewsonic Elite XG250 280Hz 1Ms FHD HDR400 GSYNC,404999.0,venex,https://www.venex.com.ar//monitores/monitor-25-viewsonic-elite-cg250-280hz-1ms-fhd-hdr400-gsync.html,2023-08-28 13:20:36
141,monitores,Monitor 32 LG 32GN600 QHD LED 165Hz,408069.0,venex,https://www.venex.com.ar//monitores/monitor-32-lg-32gn600-fhd-led-165hz.html,2023-08-28 13:20:36
142,monitores,Monitor 32 Samsung LED Flat 4K Smart Tv M7,411149.0,venex,https://www.venex.com.ar//monitores/monitor-32-samsung-led-flat-4k-smart-tv-m7.html,2023-08-28 13:20:36
143,monitores,Monitor 24 viewsonic VG2456 IPS FHD Tipo C RJ45,429549.0,venex,https://www.venex.com.ar//monitores/monitor-24-viewsonic-vg2456-ips-fhd-tipo-c-rj45.html,2023-08-28 13:20:36
144,monitores,Monitor 27 Viewsonic Elite XG270 IPS FHD 240Hz G-Sync,444889.0,venex,https://www.venex.com.ar//monitores/monitor-27-viewsonic-elite-xg270-ips-fhd-240hz-g-sync.html,2023-08-28 13:20:36
145,monitores,Monitor 27 Viewsonic Elite XG270QC 165Hz QHD,444889.0,venex,https://www.venex.com.ar//monitores/monitor-27-viewsonic-elite-xg270qc-165hz-qhd.html,2023-08-28 13:20:36
146,monitores,Monitor 27 LG 27GP850-B IPS QHD 165Hz 10Bit,449399.0,venex,https://www.venex.com.ar//monitores/monitor-27-lg-27gp850-b-ips-qhd-165hz-10bit.html,2023-08-28 13:20:36
147,monitores,Monitor 22 Viewsonic TD2230 Tactil Full HD,498589.0,venex,https://www.venex.com.ar//monitores/monitor-22-viewsonic-td2230-full-hd.html,2023-08-28 13:20:36
148,monitores,Monitor 25 Gigabyte FI25F Aorus IPS FHD 240Hz,499990.0,venex,https://www.venex.com.ar//monitores/monitor-25-gigabyte-fi25f-aorus-ips-fhd-240hz.html,2023-08-28 13:20:36
149,monitores,"Monitor 24,5 Led Zowie XL2546K-B Dark Grey 240Hz",513919.0,venex,https://www.venex.com.ar//monitores/monitor-24-led-zowie-xl2546-b-dark-grey.html,2023-08-28 13:20:36
150,monitores,Monitor Samsung 27 S70A 4K HDR10,524999.0,venex,https://www.venex.com.ar//monitores/monitor-samsung-27-s70a-4k-hdr10.html,2023-08-28 13:20:36
151,monitores,Monitor 32 LED LG 32GP850-B QHD 165Hz (*180Hz),575289.0,venex,https://www.venex.com.ar//monitores/monitor-32-led-lg-32gp850-b-qhd-165hz.html,2023-08-28 13:20:36
152,monitores,Monitor 27 Zowie XL2746K LED,705689.0,venex,https://www.venex.com.ar//monitores/monitor-27-zowie-xl2746k-led.html,2023-08-28 13:20:36
153,monitores,Monitor 25 Viewsonic elite XG251G 360Hz HDR400 GSYNC,721029.0,venex,https://www.venex.com.ar//monitores/monitor-25-viewsonic-elite-xg251g-360hz-hdr400-gsync.html,2023-08-28 13:20:36
154,monitores,Monitor 32 Viewsonic Elite XG320Q 175Hz,822289.0,venex,https://www.venex.com.ar//monitores/monitor-32-viewsonic-elite-xg320q-175hz.html,2023-08-28 13:20:36
155,monitores,Monitor 27 LG 27GP950-B IPS 4K 144Hz,843759.0,venex,https://www.venex.com.ar//monitores/monitor-27-lg-27gp950-b-ips-4k-144hz.html,2023-08-28 13:20:36
156,monitores,Monitor 32 Viewsonic Elite XG320U 150Hz 4K,1043209.0,venex,https://www.venex.com.ar//monitores/monitor-32-viewsonic-elite-xg320u-150hz-4k.html,2023-08-28 13:20:36
157,monitores,Monitor 32 LG 32GQ950-B 4K IPS QHD 144Hz,1258949.0,venex,https://www.venex.com.ar//monitores/monitor-32-lg-32gq950-b-4k-ips-qhd-144hz.html,2023-08-28 13:20:36
158,monitores,Monitor 34 Samsung LED Oddyssey OLED G8 WQHD 175hz,1442069.0,venex,https://www.venex.com.ar//monitores/monitor-34-samsumg-led-oddyssey-oled-g8-wqhd-175hz.html,2023-08-28 13:20:36
159,monitores,Monitor 55 Samsung Odyssey ARK Curvo 1000R 4K 1Ms 165Hz,2509499.0,venex,https://www.venex.com.ar//monitores/monitor-55-samsung-odyssey-ark-curvo-1000r-4k-1ms-165hz.html,2023-08-28 13:20:36
210,outlet,Notebook Lenovo V15 G2 i3 1115G4 8Gb 1Tb 15.6...,569990.0,venex,https://www.venex.com.ar//notebooks/notebook-lenovo-v15-g2-i3-1115g4-8gb-1tb-15-6-free.html,2023-08-28 13:20:38
211,outlet,Notebook Lenovo V15 G2 i3 1115G4 8Gb 1Tb 15.6...,569990.0,venex,https://www.venex.com.ar//notebooks/notebook-lenovo-v15-g2-i3-1115g4-8gb-1tb-15-6-free.html,2023-08-28 13:20:38
212,outlet,Notebook Lenovo V15 G2 i3 1115G4 8Gb 1Tb 15.6...,569990.0,venex,https://www.venex.com.ar//notebooks/notebook-lenovo-v15-g2-i3-1115g4-8gb-1tb-15-6-free.html,2023-08-28 13:20:38
213,outlet,Notebook Lenovo V15 G2 i3 1115G4 8Gb 1Tb 15.6...,569990.0,venex,https://www.venex.com.ar//notebooks/notebook-lenovo-v15-g2-i3-1115g4-8gb-1tb-15-6-free.html,2023-08-28 13:20:38
214,outlet,Notebook Bangho Game Master 15Z12 i7 12700H...,1449990.0,venex,https://www.venex.com.ar//notebooks/notebook-bangho-game-master-15z12-i7-12700h-32gb-ssd-2tb-rtx-3060-15-6-144hz-free.html,2023-08-28 13:20:38
215,outlet,Notebook Bangho Game Master 15Z12 i7 12700H...,1449990.0,venex,https://www.venex.com.ar//notebooks/notebook-bangho-game-master-15z12-i7-12700h-32gb-ssd-2tb-rtx-3060-15-6-144hz-free.html,2023-08-28 13:20:38
216,outlet,Notebook Bangho Game Master 15Z12 Core i5...,1129990.0,venex,https://www.venex.com.ar//notebooks/notebook-bangho-game-master-15z12-core-i5-12400h-16gb-ssd-1tb-rtx-3050-15-6-free.html,2023-08-28 13:20:38
217,outlet,Notebook Bangho Game Master 15Z12 Core i5...,1129990.0,venex,https://www.venex.com.ar//notebooks/notebook-bangho-game-master-15z12-core-i5-12400h-16gb-ssd-1tb-rtx-3050-15-6-free.html,2023-08-28 13:20:38
218,outlet,Notebook Bangho Game MAster 15Z12 Core i5...,1190990.0,venex,https://www.venex.com.ar//notebooks/notebook-bangho-game-master-15z12-core-i5-12500h-16gb-1tb-gtx-1650-15-6-w11.html,2023-08-28 13:20:38
219,outlet,Notebook Bangho Game MAster 15Z12 Core i5...,1190990.0,venex,https://www.venex.com.ar//notebooks/notebook-bangho-game-master-15z12-core-i5-12500h-16gb-1tb-gtx-1650-15-6-w11.html,2023-08-28 13:20:38
223,outlet,Pc Gamer Intel Kairos Pro Core i7 10700F 16gb...,1062359.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-intel-gamer-vlack-i3-10100f-8gb-1tb-rx-560.html,2023-08-28 13:20:38
224,outlet,Pc Gamer Intel Kairos Pro Core i7 10700F 16gb...,1062359.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-intel-gamer-vlack-i3-10100f-8gb-1tb-rx-560.html,2023-08-28 13:20:38
225,outlet,Pc Gamer Intel Kairos Pro Core i7 10700F 16gb...,1062359.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-intel-gamer-vlack-i3-10100f-8gb-1tb-rx-560.html,2023-08-28 13:20:38
226,outlet,Pc Gamer Intel Kairos Pro Core i7 10700F 16gb...,1062359.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-intel-gamer-vlack-i3-10100f-8gb-1tb-rx-560.html,2023-08-28 13:20:38
227,outlet,Pc Intel Gamer Kairos i5 10400F 16Gb SSD...,859829.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-intel-gamer-kairos-pro-i5-9400f-gtx-1660-6gb.html,2023-08-28 13:20:38
228,outlet,Pc Intel Gamer Kairos i5 10400F 16Gb SSD...,859829.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-intel-gamer-kairos-pro-i5-9400f-gtx-1660-6gb.html,2023-08-28 13:20:38
229,outlet,Pc Intel Celeron Dual Core G5905 SSD 240 +...,320609.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-intel-celeron-dual-core-g5905-ssd-240---led-19-philips.html,2023-08-28 13:20:38
230,outlet,Pc Intel Celeron Dual Core G5905 SSD 240 +...,320609.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-intel-celeron-dual-core-g5905-ssd-240---led-19-philips.html,2023-08-28 13:20:38
231,outlet,Pc AMD Ryzen 7 7700 32Gb SSD 960Gb,961879.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-amd-ryzen-7-7700-32gb-ssd-1tb.html,2023-08-28 13:20:38
232,outlet,Pc AMD Ryzen 7 7700 32Gb SSD 960Gb,961879.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-amd-ryzen-7-7700-32gb-ssd-1tb.html,2023-08-28 13:20:38
236,outlet,Disco Solido SSD Lexar 1Tb SL200 Externo,107379.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-solido-ssd-lexar-1tb-sl200-externo.html,2023-08-28 13:20:38
237,outlet,Disco Solido SSD Lexar 1Tb SL200 Externo,107379.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-solido-ssd-lexar-1tb-sl200-externo.html,2023-08-28 13:20:38
238,outlet,Disco Solido SSD Lexar 1Tb SL200 Externo,107379.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-solido-ssd-lexar-1tb-sl200-externo.html,2023-08-28 13:20:38
239,outlet,Disco Solido SSD Lexar 1Tb SL200 Externo,107379.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-solido-ssd-lexar-1tb-sl200-externo.html,2023-08-28 13:20:38
240,outlet,Disco Solido SSD Lexar 1Tb NM620 M.2 NVME,71999.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-solido-lexar-1tb-nm620-m-2-nvme.html,2023-08-28 13:20:38
241,outlet,Disco Solido SSD Lexar 1Tb NM620 M.2 NVME,71999.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-solido-lexar-1tb-nm620-m-2-nvme.html,2023-08-28 13:20:38
242,outlet,Disco Solido SSD 1Tb Hikvision E1000 M2 NVME,45999.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-solido-ssd-1tb-hikvision-e1000-m2-nvme.html,2023-08-28 13:20:38
243,outlet,Disco Solido SSD 1Tb Hikvision E1000 M2 NVME,45999.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-solido-ssd-1tb-hikvision-e1000-m2-nvme.html,2023-08-28 13:20:38
244,outlet,Disco Solido 1Tb Hikvision E100 SATA,45999.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-solido-1tb-hikvision-e100-sata.html,2023-08-28 13:20:38
245,outlet,Disco Solido 1Tb Hikvision E100 SATA,45999.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-solido-1tb-hikvision-e100-sata.html,2023-08-28 13:20:38
252,outlet,Teclado Hyperx Alloy Origins RGB 60 HX Red,52990.0,venex,https://www.venex.com.ar//perifericos/teclados/teclado-hyperx-alloy-origins-rgb-60.html,2023-08-28 13:20:38
253,outlet,Teclado Hyperx Alloy Origins RGB 60 HX Red,52990.0,venex,https://www.venex.com.ar//perifericos/teclados/teclado-hyperx-alloy-origins-rgb-60.html,2023-08-28 13:20:38
254,outlet,Teclado Hyperx Alloy Origins RGB 60 HX Red,52990.0,venex,https://www.venex.com.ar//perifericos/teclados/teclado-hyperx-alloy-origins-rgb-60.html,2023-08-28 13:20:38
255,outlet,Teclado Hyperx Alloy Origins RGB 60 HX Red,52990.0,venex,https://www.venex.com.ar//perifericos/teclados/teclado-hyperx-alloy-origins-rgb-60.html,2023-08-28 13:20:38
256,outlet,Teclado Hyperx Alloy MKW100 Red Ingles,40990.0,venex,https://www.venex.com.ar//perifericos/teclados/teclado-hp-hyperx-alloy-mkw100-red-eng.html,2023-08-28 13:20:38
257,outlet,Teclado Hyperx Alloy MKW100 Red Ingles,40990.0,venex,https://www.venex.com.ar//perifericos/teclados/teclado-hp-hyperx-alloy-mkw100-red-eng.html,2023-08-28 13:20:38
258,outlet,Mouse Gamer HyperX Pulsefire Surge RGB,35049.0,venex,https://www.venex.com.ar//perifericos/mouse/mouse-gamer-kingston-hyperx-pulsefire-surge-rgb.html,2023-08-28 13:20:38
259,outlet,Mouse Gamer HyperX Pulsefire Surge RGB,35049.0,venex,https://www.venex.com.ar//perifericos/mouse/mouse-gamer-kingston-hyperx-pulsefire-surge-rgb.html,2023-08-28 13:20:38
260,outlet,Placa De Video Asus Rog Strix Nvidia Geforce...,1046259.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/placa-de-video-asus-rog-strix-nvidia-geforce-rtx-4070ti-12gb-gaming-gddr6x.html,2023-08-28 13:20:38
261,outlet,Placa De Video Asus Rog Strix Nvidia Geforce...,1046259.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/placa-de-video-asus-rog-strix-nvidia-geforce-rtx-4070ti-12gb-gaming-gddr6x.html,2023-08-28 13:20:38
262,outlet,Microprocesador AMD Ryzen 7 5700g 4.6 Ghz AM4,219990.0,venex,https://www.venex.com.ar//componentes-de-pc/microprocesadores/microprocesador-amd-ryzen-7-5700g-46ghz-am4.html,2023-08-28 13:20:38
263,outlet,Microprocesador AMD Ryzen 7 5700g 4.6 Ghz AM4,219990.0,venex,https://www.venex.com.ar//componentes-de-pc/microprocesadores/microprocesador-amd-ryzen-7-5700g-46ghz-am4.html,2023-08-28 13:20:38
264,outlet,Fuente Gigabyte 750w 80+ Gold Ap750gm Aorus...,99990.0,venex,https://www.venex.com.ar//componentes-de-pc/fuentes/fuente-gigabyte-750w-80--gold-ap750gm-modular.html,2023-08-28 13:20:38
265,outlet,Fuente Gigabyte 750w 80+ Gold Ap750gm Aorus...,99990.0,venex,https://www.venex.com.ar//componentes-de-pc/fuentes/fuente-gigabyte-750w-80--gold-ap750gm-modular.html,2023-08-28 13:20:38
266,outlet,Fuente Corsair 550W CX550F 80+ Bronze Modular...,45990.0,venex,https://www.venex.com.ar//componentes-de-pc/fuentes/fuente-corsair-550w-cx550f-80-bronze.html,2023-08-28 13:20:38
267,outlet,Fuente Corsair 550W CX550F 80+ Bronze Modular...,45990.0,venex,https://www.venex.com.ar//componentes-de-pc/fuentes/fuente-corsair-550w-cx550f-80-bronze.html,2023-08-28 13:20:38
268,outlet,Teclado Logitech G Pro RGB Lightsync Mech,105829.0,venex,https://www.venex.com.ar//perifericos/teclados/teclado-logitech-g-pro-rgb-lightsync-mech.html,2023-08-28 13:20:38
269,outlet,Teclado Logitech G Pro RGB Lightsync Mech,105829.0,venex,https://www.venex.com.ar//perifericos/teclados/teclado-logitech-g-pro-rgb-lightsync-mech.html,2023-08-28 13:20:38
270,outlet,Teclado Logitech G G413 SE Gaming Mecanico...,62869.0,venex,https://www.venex.com.ar//perifericos/teclados/teclado-logitech-g-g413-se-gaming-mecanico-tkl.html,2023-08-28 13:20:38
271,outlet,Teclado Logitech G G413 SE Gaming Mecanico...,62869.0,venex,https://www.venex.com.ar//perifericos/teclados/teclado-logitech-g-g413-se-gaming-mecanico-tkl.html,2023-08-28 13:20:38
272,outlet,Teclado Logitech G G413 SE Gaming Mecanico,64419.0,venex,https://www.venex.com.ar//perifericos/teclados/teclado-logitech-g-g413-se-gaming-mecanico.html,2023-08-28 13:20:38
273,outlet,Teclado Logitech G G413 SE Gaming Mecanico,64419.0,venex,https://www.venex.com.ar//perifericos/teclados/teclado-logitech-g-g413-se-gaming-mecanico.html,2023-08-28 13:20:38
274,outlet,Auricular Inalambrico Loghitech Zone Vibe 100...,108899.0,venex,https://www.venex.com.ar//auriculares/gamer/auricular-inalambrico-loghitech-zone-vibe-100-graphite.html,2023-08-28 13:20:38
275,outlet,Auricular Inalambrico Loghitech Zone Vibe 100...,108899.0,venex,https://www.venex.com.ar//auriculares/gamer/auricular-inalambrico-loghitech-zone-vibe-100-graphite.html,2023-08-28 13:20:38
276,outlet,Memoria Ram  Kingston Fury Beast DDR4 8Gb...,30039.0,venex,https://www.venex.com.ar//memorias-ram/pc-de-escritorio/memoria-ram-ddr4-8gb-3200mhz-kingston-fury-beast-rgb.html,2023-08-28 13:20:38
277,outlet,Memoria Ram  Kingston Fury Beast DDR4 8Gb...,30039.0,venex,https://www.venex.com.ar//memorias-ram/pc-de-escritorio/memoria-ram-ddr4-8gb-3200mhz-kingston-fury-beast-rgb.html,2023-08-28 13:20:38
300,outlet,Monopatin Electrico Kany City C85 350W 8,349999.0,venex,https://www.venex.com.ar//movilidad-electrica/monopatin-electrico-kany-city-c85-350w-8.html,2023-08-28 13:20:38
301,outlet,Monopatin Electrico Kany City C85 350W 8,349999.0,venex,https://www.venex.com.ar//movilidad-electrica/monopatin-electrico-kany-city-c85-350w-8.html,2023-08-28 13:20:38
302,outlet,Monopatin Electrico Kany City C85 350W 8,349999.0,venex,https://www.venex.com.ar//movilidad-electrica/monopatin-electrico-kany-city-c85-350w-8.html,2023-08-28 13:20:38
303,outlet,Monopatin Electrico Kany City C85 350W 8,349999.0,venex,https://www.venex.com.ar//movilidad-electrica/monopatin-electrico-kany-city-c85-350w-8.html,2023-08-28 13:20:38
304,outlet,Tablet Lenovo TAB M10 TB-X505L 32Gb 2Gb LTE,141139.0,venex,https://www.venex.com.ar//tablets/tablet-lenovo-tab-m10-tb-x505l-32gb-2gb-lte.html,2023-08-28 13:20:38
305,outlet,Tablet Lenovo TAB M10 TB-X505L 32Gb 2Gb LTE,141139.0,venex,https://www.venex.com.ar//tablets/tablet-lenovo-tab-m10-tb-x505l-32gb-2gb-lte.html,2023-08-28 13:20:38
306,outlet,Drone DJI Flash FPV De Carrera,1350029.0,venex,https://www.venex.com.ar//fotografia-y-video/drone-dji-flash-fpv-de-carrera.html,2023-08-28 13:20:38
307,outlet,Drone DJI Flash FPV De Carrera,1350029.0,venex,https://www.venex.com.ar//fotografia-y-video/drone-dji-flash-fpv-de-carrera.html,2023-08-28 13:20:38
308,outlet,Camara IP Ezviz C3TN Exterior Wifi 1080P,50619.0,venex,https://www.venex.com.ar//seguridad/camaras-ip/camara-ip-ezviz-c3tn-exterior-wifi-1080p.html,2023-08-28 13:20:38
309,outlet,Camara IP Ezviz C3TN Exterior Wifi 1080P,50619.0,venex,https://www.venex.com.ar//seguridad/camaras-ip/camara-ip-ezviz-c3tn-exterior-wifi-1080p.html,2023-08-28 13:20:38
310,outlet,Impresora 3D Creality Ender 3 V2 Neo DIY Kit...,361979.0,venex,https://www.venex.com.ar//impresion-3d/impresoras-3d/impresora-3d-creality-ender-3-v2-neo-diy-kit-fdm.html,2023-08-28 13:20:38
311,outlet,Impresora 3D Creality Ender 3 V2 Neo DIY Kit...,361979.0,venex,https://www.venex.com.ar//impresion-3d/impresoras-3d/impresora-3d-creality-ender-3-v2-neo-diy-kit-fdm.html,2023-08-28 13:20:38
