id,category,title,cash_price,link,created_at
34,notebooks,"Notebook Asus X515EA Core i7-1165G7 8Gb Ssd M2 960Gb 15.6"" Win11 #",$962.989,https://www.mexx.com.ar/productos-rubro/notebooks/45953-notebook-asus-x515ea-core-i7-1165g7-8gb-ssd-m2-960gb-15.6-win11-#.html,2023-08-22 12:45:58
35,notebooks,"Notebook Asus X515EA Core i7-1165G7 16Gb Ssd 512Gb 15.6"" Win11#",$969.989,https://www.mexx.com.ar/productos-rubro/notebooks/45103-notebook-asus-x515ea-core-i7-1165g7-16gb-ssd-512gb-15.6-win11#.html,2023-08-22 12:45:58
36,notebooks,"Notebook Asus X515EA Core i7-1165G7 16Gb Ssd M2 960Gb 15.6"" Win11#",$982.989,https://www.mexx.com.ar/productos-rubro/notebooks/45954-notebook-asus-x515ea-core-i7-1165g7-16gb-ssd-m2-960gb-15.6-win11#.html,2023-08-22 12:45:58
37,notebooks,"Notebook Asus X515EA Core i7-1165G7 24Gb Ssd 512Gb 15.6"" Win11 #",$985.989,https://www.mexx.com.ar/productos-rubro/notebooks/45104-notebook-asus-x515ea-core-i7-1165g7-24gb-ssd-512gb-15.6-win11-#.html,2023-08-22 12:45:58
38,notebooks,"Notebook Asus X515EA Core i7-1165G7 24Gb Ssd M2 960Gb 15.6"" Win11 #",$998.989,https://www.mexx.com.ar/productos-rubro/notebooks/45955-notebook-asus-x515ea-core-i7-1165g7-24gb-ssd-m2-960gb-15.6-win11-#.html,2023-08-22 12:45:58
39,notebooks,"Notebook Asus Gamer Core i9-12900 32Gb Ssd 1Tb RTX 3060 6GB 16""Tactil Win11",$3.199.999,https://www.mexx.com.ar/productos-rubro/notebooks/45454-notebook-asus-gamer-core-i9-12900-32gb-ssd-1tb-rtx-3060-6gb-16tactil-win11.html,2023-08-22 12:45:58
40,notebooks,"Notebook Hp 245 G8 Ryzen 3 3250U  4Gb 1Tb 14""",$469.999,https://www.mexx.com.ar/productos-rubro/notebooks/42900-notebook-hp-245-g8-ryzen-3-3250u-4gb-1tb-14.html,2023-08-22 12:45:58
41,notebooks,"Notebook Hp 245 G8 Ryzen 3 3250U 8Gb 1Tb 14"" #",$481.989,https://www.mexx.com.ar/productos-rubro/notebooks/42964-notebook-hp-245-g8-ryzen-3-3250u-8gb-1tb-14-#.html,2023-08-22 12:45:58
42,notebooks,"Notebook Hp 245 G8 Ryzen 3 3250U 8Gb Ssd M2 240Gb 1Tb 14"" #",$483.989,https://www.mexx.com.ar/productos-rubro/notebooks/42965-notebook-hp-245-g8-ryzen-3-3250u-8gb-ssd-m2-240gb-1tb-14-#.html,2023-08-22 12:45:58
43,notebooks,"Notebook Hp 245 G8 Ryzen 3 3250U 8Gb Ssd M2 480Gb 1Tb 14"" #",$511.989,https://www.mexx.com.ar/productos-rubro/notebooks/42966-notebook-hp-245-g8-ryzen-3-3250u-8gb-ssd-m2-480gb-1tb-14-#.html,2023-08-22 12:45:58
