category,title,cash_price,store,link,brand,model,processor,memory,storage,created_at
notebooks,"Notebook Acer Aspire 5 Core i7 12Gb Ssd 256Gb Ssd 480Gb 15.6"" Win11 ",789489.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45983-notebook-acer-aspire-5-core-i7-12gb-ssd-256gb-ssd-480gb-15.6-win11-#.html,Acer,Aspire 5 A515-54,Intel Core i7-10510U,12 GB DDR4,SSD 256 GB PCIe + SSD 480 GB,2023-09-03 21:31:13
notebooks,"Notebook Acer Aspire 5 Core i7 12Gb Ssd 256Gb Ssd 960Gb 15.6"" Win11 ",807489.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45984-notebook-acer-aspire-5-core-i7-12gb-ssd-256gb-ssd-960gb-15.6-win11-#.html,Acer,Aspire 5 A515-54,Intel Core i7-10510U,12 GB DDR4,SSD 256 GB PCIe + 960 GB,2023-09-03 21:31:13
notebooks,"Notebook Acer Aspire 5 Core i7 20Gb Ssd 256Gb 15.6"" Win11 ",778489.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45997-notebook-acer-aspire-5-core-i7-20gb-ssd-256gb-15.6-win11-#.html,Acer,Aspire 5 A515-54,Intel Core i7-10510U,20 GB DDR4,SSD 256 GB PCIe,2023-09-03 21:31:13
notebooks,"Notebook Acer Aspire 5 Core i7 20Gb Ssd 256Gb Ssd 480Gb 15.6"" Win11 ",805489.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45998-notebook-acer-aspire-5-core-i7-20gb-ssd-256gb-ssd-480gb-15.6-win11-#.html,Acer,Aspire 5 A515-54,Intel Core i7-10510U,20 GB DDR4,SSD 256 GB PCIe + ssd 480 GB,2023-09-03 21:31:13
notebooks,"Notebook Acer Aspire 5 Core i7 20Gb Ssd 256Gb Ssd 960Gb 15.6"" Win11 ",823489.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45999-notebook-acer-aspire-5-core-i7-20gb-ssd-256gb-ssd-960gb-15.6-win11-#.html,Acer,Aspire 5 A515-54,Intel Core i7-10510U,20GB DDR4,SSD 256 GB PCIe + ssd 960 GB,2023-09-03 21:31:13
notebooks,"Notebook Gamer Acer Core i7-12700H 16Gb Ssd 1Tb RTX3060 6Gb 15.6"" WIN11",1449789.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45289-notebook-gamer-acer-core-i7-12700h-16gb-ssd-1tb-rtx3060-6gb-15.6-win11.html,Acer,Predator Helios 300,Intel Core i7-12700H,16 GB DDR5,SSD 1024 GB PCIe NVMe,2023-09-03 21:31:13
notebooks,"Notebook Gamer Acer Nitro 5 Ryzen 7 8Gb Ssd 512Gb GTX1650 4Gb 15.6"" Win11",969229.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45290-notebook-gamer-acer-nitro-5-ryzen-7-8gb-ssd-512gb-gtx1650-4gb-15.6-win11.html,Acer,Nitro 5,AMD Ryzen 7 5800H,8 GB DDR4 3200 MHz,SSD 512 GB PCIe NVMe,2023-09-03 21:31:13
notebooks,"Notebook Acer Nitro 5 Ryzen 7 8Gb Ssd 512Gb Ssd 960Gb GTX1650 4Gb 15.6"" W11",1014219.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45612-notebook-acer-nitro-5-ryzen-7-8gb-ssd-512gb-ssd-960gb-gtx1650-4gb-15.6-w11.html,Acer,Nitro 5,AMD Ryzen 7 5800H,8 GB DDR4 3200 MHz,SSD 512 GB PCIe NVMe + SSD 960 GB,2023-09-03 21:31:13
notebooks,"Notebook Gamer Acer Nitro 5 Ryzen 7 16Gb Ssd 512Gb GTX1650 4Gb 15.6"" Win11",989219.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45613-notebook-gamer-acer-nitro-5-ryzen-7-16gb-ssd-512gb-gtx1650-4gb-15.6-win11#.html,Acer,Nitro 5,AMD Ryzen 7 5800H,16 GB DDR4,SSD 512 GB PCIe NVMe,2023-09-03 21:31:13
notebooks,"Notebook Acer Nitro 5 Ryzen 7 16Gb Ssd 512Gb Ssd 960Gb GTX1650 4Gb 15.6"" W",1034219.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45614-notebook-acer-nitro-5-ryzen-7-16gb-ssd-512gb-ssd-960gb-gtx1650-4gb-15.6-w#.html,Acer,Nitro 5,AMD Ryzen 7 5800H,16 GB DDR4,SSD 512 GB PCIe NVMe + SSD 960 GB,2023-09-03 21:31:13
notebooks,"Notebook Gamer Acer Nitro 5 Ryzen 7 32Gb Ssd 512Gb GTX1650 4Gb 15.6"" Win11",1021219.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45615-notebook-gamer-acer-nitro-5-ryzen-7-32gb-ssd-512gb-gtx1650-4gb-15.6-win11#.html,Acer,Nitro 5,AMD Ryzen 7 5800H,32 GB DDR4,SSD 512 GB PCIe NVMe,2023-09-03 21:31:13
notebooks,"Notebook Acer Nitro 5 Ryzen 7 32Gb Ssd 512Gb Ssd 960Gb GTX1650 4Gb 15.6"" W",1066219.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45616-notebook-acer-nitro-5-ryzen-7-32gb-ssd-512gb-ssd-960gb-gtx1650-4gb-15.6-w#.html,Acer,Nitro 5,AMD Ryzen 7 5800H,32 GB DDR4,SSD 512 GB PCIe NVMe + SSD 960 GB,2023-09-03 21:31:13
notebooks,"Notebook Dell Vostro 3405 Ryzen 5 8Gb Ssd 256Gb 14""",608999.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/41365-notebook-dell-vostro-3405-ryzen-5-8gb-ssd-256gb-14.html,Dell,Vostro 3405,AMD Ryzen 5 3450U,8 GB,SSD 256 GB,2023-09-03 21:31:13
notebooks,"Notebook Dell Vostro 3405 Ryzen 5 8Gb Ssd 256Gb 1Tb 14"" ",626489.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/46166-notebook-dell-vostro-3405-ryzen-5-8gb-ssd-256gb-1tb-14-#.html,Dell,Vostro 3405,AMD Ryzen 5 3450U,8 GB,SSD 256 GB + HDD 1TB,2023-09-03 21:31:13
notebooks,"Notebook Dell Vostro 3405 Ryzen 5 8Gb Ssd M2 480Gb 1Tb 14"" ",648489.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/46167-notebook-dell-vostro-3405-ryzen-5-8gb-ssd-m2-480gb-1tb-14-#.html,Dell,Vostro 3405,AMD Ryzen 5 3450U,8 GB,SSD 480 GB + HDD 1TB,2023-09-03 21:31:13
notebooks,"Notebook Dell Vostro 3405 Ryzen 5 16Gb Ssd 256Gb 14"" ",628989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/46169-notebook-dell-vostro-3405-ryzen-5-16gb-ssd-256gb-14-#.html,Dell,Vostro 3405,AMD Ryzen 5 3450U,16 GB,SSD 256 GB,2023-09-03 21:31:13
notebooks,"Notebook Dell Vostro 3405 Ryzen 5 16Gb Ssd 256Gb 1Tb 14"" ",646489.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/46170-notebook-dell-vostro-3405-ryzen-5-16gb-ssd-256gb-1tb-14-#.html,Dell,Vostro 3405,AMD Ryzen 5 3450U,16 GB,SSD 256 GB + HDD 1Tb,2023-09-03 21:31:13
notebooks,"Notebook Dell Vostro 3405 Ryzen 5 16Gb Ssd M2 480Gb 1Tb 14"" ",668489.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/46171-notebook-dell-vostro-3405-ryzen-5-16gb-ssd-m2-480gb-1tb-14-#.html,Dell,Vostro 3405,AMD Ryzen 5 3450U,16 GB,SSD 480 GB + HDD 1Tb,2023-09-03 21:31:13
notebooks,"Notebook Noblex 3 Core i3 1115G4 8Gb Ssd 256Gb 14""",294549.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/46070-notebook-noblex-3-core-i3-1115g4-8gb-ssd-256gb-14.html,Noblex,N14X3000,Intel Core i3-1115G4,8 GB DDR4,SSD 256 GB M.2,2023-09-03 21:31:13
notebooks,"Notebook Samsung Galaxy Book3 Core i3 256Gb 8Gb 15.6"" Win11 Plateado",506999.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/46008-notebook-samsung-galaxy-book3-core-i3-256gb-8gb-15.6-win11-plateado.html,Samsung,Galaxy Book3,Intel Core i3-1315U Processor,8 GB LPDDR4x Memory (On Board),SSD 256 GB NVMe,2023-09-03 21:31:13
notebooks,"Notebook Samsung Galaxy Book3 Pro Core i5 512Gb 16Gb 14"" Win11 Beige",1094999.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45961-notebook-samsung-galaxy-book3-pro-core-i5-512gb-16gb-14-win11-beige.html,Samsung,"Galaxy Book3 Pro 14"" (i5, 512GB, 16GB)",Intel Core i5-1340P,16 GB LPDDR5 (On Board 16 GB),SSD 512 GB NVMe,2023-09-03 21:31:13
notebooks,"Notebook Samsung Galaxy Book3 Pro Core i5 512Gb 16Gb 14"" Win11 Negro",1094999.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/46014-notebook-samsung-galaxy-book3-pro-core-i5-512gb-16gb-14-win11-negro.html,Samsung,Galaxy Book3 Pro,Intel Core i5-1340P Processor,16 GB LPDDR5 Memory (On Board),SSD 512 GB NVMe,2023-09-03 21:31:13
notebooks,"Notebook Samsung Galaxy Book3 Core i5 512Gb 8Gb 15.6"" Win11 Silver",609999.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45962-notebook-samsung-galaxy-book3-core-i5-512gb-8gb-15.6-win11-silver.html,Samsung,"Galaxy Book3 15.6"" (i5, 512GB, 8GB)",Intel Core i5-1335U,8 GB LPDDR4x (On Board 8 GB),SSD 512 GB NVMe,2023-09-03 21:31:13
notebooks,"Notebook Samsung Galaxy Book3 Core i5 512Gb Ssd M2 960Gb 8Gb 15.6"" Win11 ",688989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/46029-notebook-samsung-galaxy-book3-core-i5-512gb-ssd-m2-960gb-8gb-15.6-win11-#.html,Samsung,"Galaxy Book3 15.6"" (i5, 512GB, 8GB)",Intel Core i5-1335U,8 GB LPDDR4x (On Board 8 GB),SSD 512 GB NVMe + SSD 960 GB,2023-09-03 21:31:13
